"","airport_name","carrier_name","reason","avg_delay"
"3191","Madison, WI: Dane County Regional-Truax Field","American Eagle Airlines Inc.","Late Aircraft",52.4899854948462
"3192","Madison, WI: Dane County Regional-Truax Field","American Eagle Airlines Inc.","National Air Systems",37.2314557939177
"3193","Madison, WI: Dane County Regional-Truax Field","American Eagle Airlines Inc.","Weather",45.26196918802
"3194","Madison, WI: Dane County Regional-Truax Field","Delta Air Lines Inc.","Carrier",53.9806152309566
"3195","Madison, WI: Dane County Regional-Truax Field","Delta Air Lines Inc.","Late Aircraft",47.4697468197688
"3196","Madison, WI: Dane County Regional-Truax Field","Delta Air Lines Inc.","National Air Systems",35.4094366982846
"3197","Madison, WI: Dane County Regional-Truax Field","Delta Air Lines Inc.","Security",109
"3198","Madison, WI: Dane County Regional-Truax Field","Delta Air Lines Inc.","Weather",111.459914945742
"3199","Madison, WI: Dane County Regional-Truax Field","Envoy Air","Carrier",43.7088319873391
"3200","Madison, WI: Dane County Regional-Truax Field","Envoy Air","Late Aircraft",48.2043129313533
"3201","Madison, WI: Dane County Regional-Truax Field","Envoy Air","National Air Systems",34.7714329095721
"3202","Madison, WI: Dane County Regional-Truax Field","Envoy Air","Security",48.4044817927171
"3203","Madison, WI: Dane County Regional-Truax Field","Envoy Air","Weather",53.9500015393822
"3204","Madison, WI: Dane County Regional-Truax Field","ExpressJet Airlines Inc.","Carrier",73.4668892014869
"3205","Madison, WI: Dane County Regional-Truax Field","ExpressJet Airlines Inc.","Late Aircraft",67.4731276963914
"3206","Madison, WI: Dane County Regional-Truax Field","ExpressJet Airlines Inc.","National Air Systems",49.8939716762745
"3207","Madison, WI: Dane County Regional-Truax Field","ExpressJet Airlines Inc.","Security",25
"3208","Madison, WI: Dane County Regional-Truax Field","ExpressJet Airlines Inc.","Weather",107.170208244691
"3209","Madison, WI: Dane County Regional-Truax Field","Frontier Airlines Inc.","Carrier",48.8056886942139
"3210","Madison, WI: Dane County Regional-Truax Field","Frontier Airlines Inc.","Late Aircraft",78.1962129093193
"3211","Madison, WI: Dane County Regional-Truax Field","Frontier Airlines Inc.","National Air Systems",47.8381286161046
"3212","Madison, WI: Dane County Regional-Truax Field","Frontier Airlines Inc.","Weather",75
"3213","Madison, WI: Dane County Regional-Truax Field","SkyWest Airlines Inc.","Carrier",60.1147707774008
"3214","Madison, WI: Dane County Regional-Truax Field","SkyWest Airlines Inc.","Late Aircraft",52.8639137212571
"3215","Madison, WI: Dane County Regional-Truax Field","SkyWest Airlines Inc.","National Air Systems",35.9188374655286
"3216","Madison, WI: Dane County Regional-Truax Field","SkyWest Airlines Inc.","Security",19.047619047619
"3217","Madison, WI: Dane County Regional-Truax Field","SkyWest Airlines Inc.","Weather",59.5534623346801
"3218","Madison, WI: Dane County Regional-Truax Field","United Air Lines Inc.","Carrier",100
"3219","Madison, WI: Dane County Regional-Truax Field","United Air Lines Inc.","Late Aircraft",98.8372093023256
"3220","Madison, WI: Dane County Regional-Truax Field","United Air Lines Inc.","National Air Systems",21
"3221","Mammoth Lakes, CA: Mammoth Lakes Airport","SkyWest Airlines Inc.","Carrier",52.493054472718
"3222","Mammoth Lakes, CA: Mammoth Lakes Airport","SkyWest Airlines Inc.","Late Aircraft",59.8224151322479
"3223","Mammoth Lakes, CA: Mammoth Lakes Airport","SkyWest Airlines Inc.","National Air Systems",34.0694367369589
"3224","Mammoth Lakes, CA: Mammoth Lakes Airport","SkyWest Airlines Inc.","Weather",95.4545454545455
"3225","Manchester, NH: Manchester-Boston Regional","Delta Air Lines Inc.","Carrier",54.75769366223
"3226","Manchester, NH: Manchester-Boston Regional","Delta Air Lines Inc.","Late Aircraft",56.0728852881282
"3227","Manchester, NH: Manchester-Boston Regional","Delta Air Lines Inc.","National Air Systems",48.6285322071572
"3228","Manchester, NH: Manchester-Boston Regional","Delta Air Lines Inc.","Weather",193.313124348699
"3229","Manchester, NH: Manchester-Boston Regional","ExpressJet Airlines Inc.","Carrier",68.3859528650385
"3230","Manchester, NH: Manchester-Boston Regional","ExpressJet Airlines Inc.","Late Aircraft",69.4938267969398
"3231","Manchester, NH: Manchester-Boston Regional","ExpressJet Airlines Inc.","National Air Systems",40.9933826925491
"3232","Manchester, NH: Manchester-Boston Regional","ExpressJet Airlines Inc.","Weather",125.989139515455
"3233","Manchester, NH: Manchester-Boston Regional","Southwest Airlines Co.","Carrier",47.7402443478139
"3234","Manchester, NH: Manchester-Boston Regional","Southwest Airlines Co.","Late Aircraft",58.0049744610083
"3235","Manchester, NH: Manchester-Boston Regional","Southwest Airlines Co.","National Air Systems",44.2410608502408
"3236","Manchester, NH: Manchester-Boston Regional","Southwest Airlines Co.","Security",43
"3237","Manchester, NH: Manchester-Boston Regional","Southwest Airlines Co.","Weather",90.5427080099335
"3238","Manchester, NH: Manchester-Boston Regional","US Airways Inc.","Carrier",62.8571428571429
"3239","Manchester, NH: Manchester-Boston Regional","US Airways Inc.","Late Aircraft",63.0769230769231
"3240","Manhattan/Ft. Riley, KS: Manhattan Regional","American Eagle Airlines Inc.","Carrier",33.3580409815722
"3241","Manhattan/Ft. Riley, KS: Manhattan Regional","American Eagle Airlines Inc.","Late Aircraft",66.7308933707717
"3242","Manhattan/Ft. Riley, KS: Manhattan Regional","American Eagle Airlines Inc.","National Air Systems",52.5233150470219
"3243","Manhattan/Ft. Riley, KS: Manhattan Regional","American Eagle Airlines Inc.","Weather",108.834027607613
"3244","Manhattan/Ft. Riley, KS: Manhattan Regional","Envoy Air","Carrier",46.2864937843088
"3245","Manhattan/Ft. Riley, KS: Manhattan Regional","Envoy Air","Late Aircraft",57.1126388951841
"3246","Manhattan/Ft. Riley, KS: Manhattan Regional","Envoy Air","National Air Systems",44.6440963595427
"3247","Manhattan/Ft. Riley, KS: Manhattan Regional","Envoy Air","Security",28.060263653484
"3248","Manhattan/Ft. Riley, KS: Manhattan Regional","Envoy Air","Weather",62.7593452792362
"3249","Manhattan/Ft. Riley, KS: Manhattan Regional","ExpressJet Airlines Inc.","Carrier",73.1965030616725
"3250","Manhattan/Ft. Riley, KS: Manhattan Regional","ExpressJet Airlines Inc.","Late Aircraft",50.8443618103162
"3251","Manhattan/Ft. Riley, KS: Manhattan Regional","ExpressJet Airlines Inc.","National Air Systems",48.2999105828331
"3252","Marquette, MI: Sawyer International","American Eagle Airlines Inc.","Carrier",61.2141937856224
"3253","Marquette, MI: Sawyer International","American Eagle Airlines Inc.","Late Aircraft",68.055781632993
"3254","Marquette, MI: Sawyer International","American Eagle Airlines Inc.","National Air Systems",72.6323250474194
"3255","Marquette, MI: Sawyer International","American Eagle Airlines Inc.","Weather",106.210784313725
"3256","Marquette, MI: Sawyer International","Envoy Air","Carrier",83.9080841064059
"3257","Marquette, MI: Sawyer International","Envoy Air","Late Aircraft",66.029342504591
"3258","Marquette, MI: Sawyer International","Envoy Air","National Air Systems",60.5114608343992
"3259","Marquette, MI: Sawyer International","Envoy Air","Weather",84.5389105518138
"3260","Martha's Vineyard, MA: Martha's Vineyard Airport","JetBlue Airways","Carrier",60.1384752114199
"3261","Martha's Vineyard, MA: Martha's Vineyard Airport","JetBlue Airways","Late Aircraft",67.3728188527065
"3262","Martha's Vineyard, MA: Martha's Vineyard Airport","JetBlue Airways","National Air Systems",68.3244661198552
"3263","Martha's Vineyard, MA: Martha's Vineyard Airport","JetBlue Airways","Weather",147.747747747748
"3264","Medford, OR: Rogue Valley International - Medford","SkyWest Airlines Inc.","Carrier",57.7078255078494
"3265","Medford, OR: Rogue Valley International - Medford","SkyWest Airlines Inc.","Late Aircraft",61.284354794825
"3266","Medford, OR: Rogue Valley International - Medford","SkyWest Airlines Inc.","National Air Systems",34.602692974571
"3267","Medford, OR: Rogue Valley International - Medford","SkyWest Airlines Inc.","Weather",75.6997885639743
"3268","Melbourne, FL: Melbourne International","Delta Air Lines Inc.","Carrier",50.1704035353453
"3269","Melbourne, FL: Melbourne International","Delta Air Lines Inc.","Late Aircraft",43.0709058212292
"3270","Melbourne, FL: Melbourne International","Delta Air Lines Inc.","National Air Systems",37.8120843460623
"3271","Melbourne, FL: Melbourne International","Delta Air Lines Inc.","Weather",46.1942676205391
"3272","Melbourne, FL: Melbourne International","ExpressJet Airlines Inc.","Carrier",39
"3273","Memphis, TN: Memphis International","American Airlines Inc.","Carrier",48.5589432895024
"3274","Memphis, TN: Memphis International","American Airlines Inc.","Late Aircraft",62.2150992207815
"3275","Memphis, TN: Memphis International","American Airlines Inc.","National Air Systems",41.6778609536377
"3276","Memphis, TN: Memphis International","American Airlines Inc.","Weather",77.8012816784153
"3277","Memphis, TN: Memphis International","American Eagle Airlines Inc.","Carrier",53.0381900922784
"3278","Memphis, TN: Memphis International","American Eagle Airlines Inc.","Late Aircraft",78.6682051457288
"3279","Memphis, TN: Memphis International","American Eagle Airlines Inc.","National Air Systems",71.7732347209341
"3280","Memphis, TN: Memphis International","American Eagle Airlines Inc.","Weather",57.9627676922364
"3281","Memphis, TN: Memphis International","Delta Air Lines Inc.","Carrier",46.9575582850195
"3282","Memphis, TN: Memphis International","Delta Air Lines Inc.","Late Aircraft",56.1885622760416
"3283","Memphis, TN: Memphis International","Delta Air Lines Inc.","National Air Systems",35.4986863427077
"3284","Memphis, TN: Memphis International","Delta Air Lines Inc.","Weather",82.5635645817205
"3285","Memphis, TN: Memphis International","Envoy Air","Carrier",49.6839107411659
"3286","Memphis, TN: Memphis International","Envoy Air","Late Aircraft",52.4598297094246
"3287","Memphis, TN: Memphis International","Envoy Air","National Air Systems",42.5983517420482
"3288","Memphis, TN: Memphis International","Envoy Air","Weather",70.950325639953
"3289","Memphis, TN: Memphis International","ExpressJet Airlines Inc.","Carrier",58.8958604632621
"3290","Memphis, TN: Memphis International","ExpressJet Airlines Inc.","Late Aircraft",60.3323530419638
"3291","Memphis, TN: Memphis International","ExpressJet Airlines Inc.","National Air Systems",43.7764712217638
"3292","Memphis, TN: Memphis International","ExpressJet Airlines Inc.","Weather",150.497664017417
"3293","Memphis, TN: Memphis International","Frontier Airlines Inc.","Carrier",43.3220396357651
"3294","Memphis, TN: Memphis International","Frontier Airlines Inc.","Late Aircraft",61.3247598980035
"3295","Memphis, TN: Memphis International","Frontier Airlines Inc.","National Air Systems",56.1798917148095
"3296","Memphis, TN: Memphis International","Frontier Airlines Inc.","Weather",16
"3297","Memphis, TN: Memphis International","SkyWest Airlines Inc.","Carrier",62.6865015323514
"3298","Memphis, TN: Memphis International","SkyWest Airlines Inc.","Late Aircraft",67.5953019338669
"3299","Memphis, TN: Memphis International","SkyWest Airlines Inc.","National Air Systems",38.814033661511
"3300","Memphis, TN: Memphis International","SkyWest Airlines Inc.","Weather",53.2109109496448
"3301","Memphis, TN: Memphis International","Southwest Airlines Co.","Carrier",50.7446380329458
"3302","Memphis, TN: Memphis International","Southwest Airlines Co.","Late Aircraft",61.6590068260419
"3303","Memphis, TN: Memphis International","Southwest Airlines Co.","National Air Systems",39.257646704407
"3304","Memphis, TN: Memphis International","Southwest Airlines Co.","Weather",90.5285762464756
"3305","Memphis, TN: Memphis International","US Airways Inc.","Carrier",45.4671237057366
"3306","Memphis, TN: Memphis International","US Airways Inc.","Late Aircraft",40.2957704101442
"3307","Memphis, TN: Memphis International","US Airways Inc.","National Air Systems",30.5726104581914
"3308","Memphis, TN: Memphis International","US Airways Inc.","Weather",108.247422680412
"3309","Meridian, MS: Key Field","ExpressJet Airlines Inc.","Carrier",105.32087381232
"3310","Meridian, MS: Key Field","ExpressJet Airlines Inc.","Late Aircraft",73.1362697754581
"3311","Meridian, MS: Key Field","ExpressJet Airlines Inc.","National Air Systems",122.955607476636
"3312","Miami, FL: Miami International","American Airlines Inc.","Carrier",74.4358728278633
"3313","Miami, FL: Miami International","American Airlines Inc.","Late Aircraft",71.5304739241672
"3314","Miami, FL: Miami International","American Airlines Inc.","National Air Systems",36.6661416539827
"3315","Miami, FL: Miami International","American Airlines Inc.","Security",40.1976517660356
"3316","Miami, FL: Miami International","American Airlines Inc.","Weather",68.6927902084174
"3317","Miami, FL: Miami International","American Eagle Airlines Inc.","Carrier",89.3907323484923
"3318","Miami, FL: Miami International","American Eagle Airlines Inc.","Late Aircraft",73.9367262933443
"3319","Miami, FL: Miami International","American Eagle Airlines Inc.","National Air Systems",37.1202122918417
"3320","Miami, FL: Miami International","American Eagle Airlines Inc.","Weather",79.0005551296624
"3321","Miami, FL: Miami International","Delta Air Lines Inc.","Carrier",56.4828009959032
"3322","Miami, FL: Miami International","Delta Air Lines Inc.","Late Aircraft",60.0693207580609
"3323","Miami, FL: Miami International","Delta Air Lines Inc.","National Air Systems",39.2933776843586
"3324","Miami, FL: Miami International","Delta Air Lines Inc.","Weather",86.615822612201
"3325","Miami, FL: Miami International","Envoy Air","Carrier",86.0579617091049
"3326","Miami, FL: Miami International","Envoy Air","Late Aircraft",55.3860166484992
"3327","Miami, FL: Miami International","Envoy Air","National Air Systems",34.399132756846
"3328","Miami, FL: Miami International","Envoy Air","Security",63.6144402871878
"3329","Miami, FL: Miami International","Envoy Air","Weather",68.6862070918138
"3330","Miami, FL: Miami International","ExpressJet Airlines Inc.","Carrier",57.8316799585035
"3331","Miami, FL: Miami International","ExpressJet Airlines Inc.","Late Aircraft",109.090909090909
"3332","Miami, FL: Miami International","ExpressJet Airlines Inc.","National Air Systems",42.0304310934075
"3333","Miami, FL: Miami International","ExpressJet Airlines Inc.","Weather",88.6363636363636
"3334","Miami, FL: Miami International","Frontier Airlines Inc.","Carrier",77.9233870967742
"3335","Miami, FL: Miami International","Frontier Airlines Inc.","Late Aircraft",114.21768707483
"3336","Miami, FL: Miami International","Frontier Airlines Inc.","National Air Systems",75.9342301943199
"3337","Miami, FL: Miami International","SkyWest Airlines Inc.","Carrier",62.9221917394889
"3338","Miami, FL: Miami International","SkyWest Airlines Inc.","Late Aircraft",79.0508574300337
"3339","Miami, FL: Miami International","SkyWest Airlines Inc.","National Air Systems",34.7654165619048
"3340","Miami, FL: Miami International","SkyWest Airlines Inc.","Weather",118.75
"3341","Miami, FL: Miami International","United Air Lines Inc.","Carrier",48.7661165910714
"3342","Miami, FL: Miami International","United Air Lines Inc.","Late Aircraft",79.7831184817861
"3343","Miami, FL: Miami International","United Air Lines Inc.","National Air Systems",45.4778250359745
"3344","Miami, FL: Miami International","United Air Lines Inc.","Weather",82.4417042045682
"3345","Miami, FL: Miami International","US Airways Inc.","Carrier",53.7857257482067
"3346","Miami, FL: Miami International","US Airways Inc.","Late Aircraft",55.7181946252563
"3347","Miami, FL: Miami International","US Airways Inc.","National Air Systems",37.8287069640615
"3348","Miami, FL: Miami International","US Airways Inc.","Security",33.3080808080808
"3349","Miami, FL: Miami International","US Airways Inc.","Weather",109.873286419328
"3350","Midland/Odessa, TX: Midland International","American Eagle Airlines Inc.","Carrier",47.1106484206423
"3351","Midland/Odessa, TX: Midland International","American Eagle Airlines Inc.","Late Aircraft",58.0577011929736
"3352","Midland/Odessa, TX: Midland International","American Eagle Airlines Inc.","National Air Systems",36.529693414318
"3353","Midland/Odessa, TX: Midland International","American Eagle Airlines Inc.","Weather",61.4421207378954
"3354","Midland/Odessa, TX: Midland International","Envoy Air","Carrier",51.8943819106226
"3355","Midland/Odessa, TX: Midland International","Envoy Air","Late Aircraft",57.0731671707402
"3356","Midland/Odessa, TX: Midland International","Envoy Air","National Air Systems",42.5619930297452
"3357","Midland/Odessa, TX: Midland International","Envoy Air","Security",68.7337662337662
"3358","Midland/Odessa, TX: Midland International","Envoy Air","Weather",83.5219899867621
"3359","Midland/Odessa, TX: Midland International","ExpressJet Airlines Inc.","Carrier",59.3389733325962
"3360","Midland/Odessa, TX: Midland International","ExpressJet Airlines Inc.","Late Aircraft",58.7967689283753
"3361","Midland/Odessa, TX: Midland International","ExpressJet Airlines Inc.","National Air Systems",43.9051896288812
"3362","Midland/Odessa, TX: Midland International","ExpressJet Airlines Inc.","Weather",111.658086652123
"3363","Midland/Odessa, TX: Midland International","SkyWest Airlines Inc.","Carrier",53.0099978905263
"3364","Midland/Odessa, TX: Midland International","SkyWest Airlines Inc.","Late Aircraft",58.6731021740335
"3365","Midland/Odessa, TX: Midland International","SkyWest Airlines Inc.","National Air Systems",36.8057874048625
"3366","Midland/Odessa, TX: Midland International","SkyWest Airlines Inc.","Security",42.0454545454545
"3367","Midland/Odessa, TX: Midland International","SkyWest Airlines Inc.","Weather",72.8638717089578
"3368","Midland/Odessa, TX: Midland International","Southwest Airlines Co.","Carrier",42.7834595960408
"3369","Midland/Odessa, TX: Midland International","Southwest Airlines Co.","Late Aircraft",52.5668896962797
"3370","Midland/Odessa, TX: Midland International","Southwest Airlines Co.","National Air Systems",38.7761730710163
"3371","Midland/Odessa, TX: Midland International","Southwest Airlines Co.","Security",39.0625
"3372","Midland/Odessa, TX: Midland International","Southwest Airlines Co.","Weather",74.2522218868892
"3373","Milwaukee, WI: General Mitchell International","AirTran Airways Corporation","Carrier",44.7608677868046
"3374","Milwaukee, WI: General Mitchell International","AirTran Airways Corporation","Late Aircraft",65.3478066598295
"3375","Milwaukee, WI: General Mitchell International","AirTran Airways Corporation","National Air Systems",35.9379119174908
"3376","Milwaukee, WI: General Mitchell International","AirTran Airways Corporation","Weather",43.7770061844627
"3377","Milwaukee, WI: General Mitchell International","American Airlines Inc.","Carrier",50.4027217127373
"3378","Milwaukee, WI: General Mitchell International","American Airlines Inc.","Late Aircraft",59.6218452318864
"3379","Milwaukee, WI: General Mitchell International","American Airlines Inc.","National Air Systems",33.7374246475584
"3380","Milwaukee, WI: General Mitchell International","American Airlines Inc.","Weather",106.204416186586
"3381","Milwaukee, WI: General Mitchell International","American Eagle Airlines Inc.","Carrier",48.6585963129006
"3382","Milwaukee, WI: General Mitchell International","American Eagle Airlines Inc.","Late Aircraft",64.6600794676202
"3383","Milwaukee, WI: General Mitchell International","American Eagle Airlines Inc.","National Air Systems",45.0732310651787
"3384","Milwaukee, WI: General Mitchell International","American Eagle Airlines Inc.","Weather",146.097979405403
"3385","Milwaukee, WI: General Mitchell International","Delta Air Lines Inc.","Carrier",50.9471522099212
"3386","Milwaukee, WI: General Mitchell International","Delta Air Lines Inc.","Late Aircraft",52.4637728378637
"3387","Milwaukee, WI: General Mitchell International","Delta Air Lines Inc.","National Air Systems",35.9938191713247
"3388","Milwaukee, WI: General Mitchell International","Delta Air Lines Inc.","Weather",75.0060664486389
"3389","Milwaukee, WI: General Mitchell International","Envoy Air","Carrier",53.1764409913712
"3390","Milwaukee, WI: General Mitchell International","Envoy Air","Late Aircraft",62.9535012849928
"3391","Milwaukee, WI: General Mitchell International","Envoy Air","National Air Systems",43.8951910375299
"3392","Milwaukee, WI: General Mitchell International","Envoy Air","Weather",41.2890597211118
"3393","Milwaukee, WI: General Mitchell International","ExpressJet Airlines Inc.","Carrier",62.1105117455351
"3394","Milwaukee, WI: General Mitchell International","ExpressJet Airlines Inc.","Late Aircraft",69.8704215494799
"3395","Milwaukee, WI: General Mitchell International","ExpressJet Airlines Inc.","National Air Systems",47.7317659537505
"3396","Milwaukee, WI: General Mitchell International","ExpressJet Airlines Inc.","Weather",91.6652842476219
"3397","Milwaukee, WI: General Mitchell International","Frontier Airlines Inc.","Carrier",66.638878827312
"3398","Milwaukee, WI: General Mitchell International","Frontier Airlines Inc.","Late Aircraft",79.7788392740109
"3399","Milwaukee, WI: General Mitchell International","Frontier Airlines Inc.","National Air Systems",43.6235016206589
"3400","Milwaukee, WI: General Mitchell International","Frontier Airlines Inc.","Weather",95.2742046082996
"3401","Milwaukee, WI: General Mitchell International","SkyWest Airlines Inc.","Carrier",59.25299414866
"3402","Milwaukee, WI: General Mitchell International","SkyWest Airlines Inc.","Late Aircraft",62.7467521302268
"3403","Milwaukee, WI: General Mitchell International","SkyWest Airlines Inc.","National Air Systems",39.7398310497986
"3404","Milwaukee, WI: General Mitchell International","SkyWest Airlines Inc.","Security",52.9230769230769
"3405","Milwaukee, WI: General Mitchell International","SkyWest Airlines Inc.","Weather",76.852964402613
"3406","Milwaukee, WI: General Mitchell International","Southwest Airlines Co.","Carrier",54.5923938204527
"3407","Milwaukee, WI: General Mitchell International","Southwest Airlines Co.","Late Aircraft",61.3256956488378
"3408","Milwaukee, WI: General Mitchell International","Southwest Airlines Co.","National Air Systems",34.1441309307745
"3409","Milwaukee, WI: General Mitchell International","Southwest Airlines Co.","Security",31.5485155344913
"3410","Milwaukee, WI: General Mitchell International","Southwest Airlines Co.","Weather",70.8722668316245
"3411","Milwaukee, WI: General Mitchell International","US Airways Inc.","Carrier",46.395029282378
"3412","Milwaukee, WI: General Mitchell International","US Airways Inc.","Late Aircraft",51.0283898663933
"3413","Milwaukee, WI: General Mitchell International","US Airways Inc.","National Air Systems",29.6653091410423
"3414","Milwaukee, WI: General Mitchell International","US Airways Inc.","Security",18.3322517845555
"3415","Milwaukee, WI: General Mitchell International","US Airways Inc.","Weather",75.1890034364261
"3416","Minneapolis, MN: Minneapolis-St Paul International","AirTran Airways Corporation","Carrier",38.508243065875
"3417","Minneapolis, MN: Minneapolis-St Paul International","AirTran Airways Corporation","Late Aircraft",39.9963373586005
"3418","Minneapolis, MN: Minneapolis-St Paul International","AirTran Airways Corporation","National Air Systems",34.052646536994
"3419","Minneapolis, MN: Minneapolis-St Paul International","AirTran Airways Corporation","Weather",31.9285714285714
"3420","Minneapolis, MN: Minneapolis-St Paul International","Alaska Airlines Inc.","Carrier",41.4572934227227
"3421","Minneapolis, MN: Minneapolis-St Paul International","Alaska Airlines Inc.","Late Aircraft",27.9272715422286
"3422","Minneapolis, MN: Minneapolis-St Paul International","Alaska Airlines Inc.","National Air Systems",33.9482229029539
"3423","Minneapolis, MN: Minneapolis-St Paul International","Alaska Airlines Inc.","Weather",27.6923076923077
"3424","Minneapolis, MN: Minneapolis-St Paul International","American Airlines Inc.","Carrier",50.8971902782026
"3425","Minneapolis, MN: Minneapolis-St Paul International","American Airlines Inc.","Late Aircraft",58.7256752402312
"3426","Minneapolis, MN: Minneapolis-St Paul International","American Airlines Inc.","National Air Systems",35.1656701529119
"3427","Minneapolis, MN: Minneapolis-St Paul International","American Airlines Inc.","Weather",66.5170401675788
"3428","Minneapolis, MN: Minneapolis-St Paul International","American Eagle Airlines Inc.","Carrier",50.3651127574657
"3429","Minneapolis, MN: Minneapolis-St Paul International","American Eagle Airlines Inc.","Late Aircraft",73.7093866479805
"3430","Minneapolis, MN: Minneapolis-St Paul International","American Eagle Airlines Inc.","National Air Systems",31.430160586636
"3431","Minneapolis, MN: Minneapolis-St Paul International","American Eagle Airlines Inc.","Weather",55.7689820260307
"3432","Minneapolis, MN: Minneapolis-St Paul International","Delta Air Lines Inc.","Carrier",88.7047680038442
"3433","Minneapolis, MN: Minneapolis-St Paul International","Delta Air Lines Inc.","Late Aircraft",59.5166451926674
"3434","Minneapolis, MN: Minneapolis-St Paul International","Delta Air Lines Inc.","National Air Systems",35.4611263276714
"3435","Minneapolis, MN: Minneapolis-St Paul International","Delta Air Lines Inc.","Weather",94.0369128457147
"3436","Minneapolis, MN: Minneapolis-St Paul International","Envoy Air","Carrier",48.2332366675081
"3437","Minneapolis, MN: Minneapolis-St Paul International","Envoy Air","Late Aircraft",57.1671320101356
"3438","Minneapolis, MN: Minneapolis-St Paul International","Envoy Air","National Air Systems",41.4052116439862
"3439","Minneapolis, MN: Minneapolis-St Paul International","Envoy Air","Weather",70.6524451756885
"3440","Minneapolis, MN: Minneapolis-St Paul International","ExpressJet Airlines Inc.","Carrier",82.4181652755639
"3441","Minneapolis, MN: Minneapolis-St Paul International","ExpressJet Airlines Inc.","Late Aircraft",67.6896836966237
"3442","Minneapolis, MN: Minneapolis-St Paul International","ExpressJet Airlines Inc.","National Air Systems",43.0690797151816
"3443","Minneapolis, MN: Minneapolis-St Paul International","ExpressJet Airlines Inc.","Security",119.354838709677
"3444","Minneapolis, MN: Minneapolis-St Paul International","ExpressJet Airlines Inc.","Weather",119.664948508347
"3445","Minneapolis, MN: Minneapolis-St Paul International","Frontier Airlines Inc.","Carrier",41.5250953907541
"3446","Minneapolis, MN: Minneapolis-St Paul International","Frontier Airlines Inc.","Late Aircraft",80.325684269868
"3447","Minneapolis, MN: Minneapolis-St Paul International","Frontier Airlines Inc.","National Air Systems",45.3754624878472
"3448","Minneapolis, MN: Minneapolis-St Paul International","Frontier Airlines Inc.","Weather",52.4467391059949
"3449","Minneapolis, MN: Minneapolis-St Paul International","SkyWest Airlines Inc.","Carrier",83.4514552800245
"3450","Minneapolis, MN: Minneapolis-St Paul International","SkyWest Airlines Inc.","Late Aircraft",64.2439133125876
"3451","Minneapolis, MN: Minneapolis-St Paul International","SkyWest Airlines Inc.","National Air Systems",34.8698572663815
"3452","Minneapolis, MN: Minneapolis-St Paul International","SkyWest Airlines Inc.","Security",43.6752268493904
"3453","Minneapolis, MN: Minneapolis-St Paul International","SkyWest Airlines Inc.","Weather",90.0818440920884
"3454","Minneapolis, MN: Minneapolis-St Paul International","Southwest Airlines Co.","Carrier",42.3557678906043
"3455","Minneapolis, MN: Minneapolis-St Paul International","Southwest Airlines Co.","Late Aircraft",56.0482643151708
"3456","Minneapolis, MN: Minneapolis-St Paul International","Southwest Airlines Co.","National Air Systems",39.5513168160649
"3457","Minneapolis, MN: Minneapolis-St Paul International","Southwest Airlines Co.","Security",47.5275514046848
"3458","Minneapolis, MN: Minneapolis-St Paul International","Southwest Airlines Co.","Weather",64.6315831597334
"3459","Minneapolis, MN: Minneapolis-St Paul International","United Air Lines Inc.","Carrier",53.0716304211062
"3460","Minneapolis, MN: Minneapolis-St Paul International","United Air Lines Inc.","Late Aircraft",68.4267286612629
"3461","Minneapolis, MN: Minneapolis-St Paul International","United Air Lines Inc.","National Air Systems",50.4205550336508
"3462","Minneapolis, MN: Minneapolis-St Paul International","United Air Lines Inc.","Weather",95.233029699396
"3463","Minneapolis, MN: Minneapolis-St Paul International","US Airways Inc.","Carrier",50.0688368433697
"3464","Minneapolis, MN: Minneapolis-St Paul International","US Airways Inc.","Late Aircraft",51.6725573684178
"3465","Minneapolis, MN: Minneapolis-St Paul International","US Airways Inc.","National Air Systems",33.7837156460914
"3466","Minneapolis, MN: Minneapolis-St Paul International","US Airways Inc.","Security",30.907941830764
"3467","Minneapolis, MN: Minneapolis-St Paul International","US Airways Inc.","Weather",90.3425859064423
"3468","Minot, ND: Minot International","Delta Air Lines Inc.","Carrier",38.5
"3469","Minot, ND: Minot International","ExpressJet Airlines Inc.","Carrier",59.8983284397535
"3470","Minot, ND: Minot International","ExpressJet Airlines Inc.","Late Aircraft",86.7753882392969
"3471","Minot, ND: Minot International","ExpressJet Airlines Inc.","National Air Systems",43.8305669701609
"3472","Minot, ND: Minot International","Frontier Airlines Inc.","Carrier",49.6244753220437
"3473","Minot, ND: Minot International","Frontier Airlines Inc.","Late Aircraft",54.6382407529475
"3474","Minot, ND: Minot International","Frontier Airlines Inc.","National Air Systems",38.111306445689
"3475","Minot, ND: Minot International","Frontier Airlines Inc.","Weather",83.3333333333333
"3476","Minot, ND: Minot International","SkyWest Airlines Inc.","Carrier",61.6253519240726
"3477","Minot, ND: Minot International","SkyWest Airlines Inc.","Late Aircraft",56.6863511322526
"3478","Minot, ND: Minot International","SkyWest Airlines Inc.","National Air Systems",35.367731412531
"3479","Minot, ND: Minot International","SkyWest Airlines Inc.","Weather",79.8210152373763
"3480","Mission/McAllen/Edinburg, TX: McAllen Miller International","American Airlines Inc.","Carrier",49.2881749727717
"3481","Mission/McAllen/Edinburg, TX: McAllen Miller International","American Airlines Inc.","Late Aircraft",67.5527366595446
"3482","Mission/McAllen/Edinburg, TX: McAllen Miller International","American Airlines Inc.","National Air Systems",42.0098814103393
